ID,所在场景ID,怪物名字,怪物ID,怪物数量,重生地点,重生周期(秒),阵营ID,首领,重生开始时间,重生结束时间,重生概率,胆量,团结,忠诚,愤怒1,愤怒2,备注,
5100,1,,,,sys_k7_02,30,0,0,0,24,1,1,1,1,30,70,,
5101,1,,,,sys_k7_03,30,0,0,0,24,1,1,1,1,30,70,,
5102,1,白金矿,5004,1,sys_k7_04,60,0,0,0,24,1,1,1,1,30,70,,
5103,1,,,,sys_k7_05,30,0,0,0,24,1,1,1,1,30,70,,
5104,1,白金矿,5004,1,sys_k7_06,30,0,0,0,24,1,1,1,1,30,70,,
5105,1,,,,sys_k7_07,30,0,0,0,24,1,1,1,1,30,70,,
5106,1,,,,sys_k7_08,30,0,0,0,24,1,1,1,1,30,70,,
5107,1,,,,sys_k7_09,30,0,0,0,24,1,1,1,1,30,70,,
5108,1,白金矿,5004,1,sys_k7_10,60,0,0,0,24,1,1,1,1,30,70,,
5109,1,三叶草,5016,1,sys_c8_01,30,0,0,0,24,1,1,1,1,30,70,,
5110,1,三叶草,5016,1,sys_c8_02,30,0,0,0,24,1,1,1,1,30,70,,
5111,1,醉梦草,5017,1,sys_c8_03,30,0,0,0,24,1,1,1,1,30,70,,
5112,1,三叶草,5016,1,sys_c8_04,30,0,0,0,24,1,1,1,1,30,70,,
5113,1,醉梦草,5017,1,sys_c8_05,30,0,0,0,24,1,1,1,1,30,70,,
5114,1,化血草,5019,1,sys_c8_06,60,0,0,0,24,1,1,1,1,30,70,,
5115,1,三叶草,5016,1,sys_c8_07,30,0,0,0,24,1,1,1,1,30,70,,
5116,1,三叶草,5016,1,sys_c8_08,30,0,0,0,24,1,1,1,1,30,70,,
5117,1,化血草,5019,1,sys_c8_09,60,0,0,0,24,1,1,1,1,30,70,,
5118,1,三叶草,5016,1,sys_c8_10,30,0,0,0,24,1,1,1,1,30,70,,
5119,1,醉梦草,5017,1,sys_c8_11,30,0,0,0,24,1,1,1,1,30,70,,
5120,1,龙蛇草,5018,1,sys_c8_12,30,0,0,0,24,1,1,1,1,30,70,,
5121,1,化血草,5019,1,sys_c8_13,30,0,0,0,24,1,1,1,1,30,70,,
5122,1,化血草,5019,1,sys_c8_14,60,0,0,0,24,1,1,1,1,30,70,,
5123,1,化血草,5019,1,sys_c8_15,30,0,0,0,24,1,1,1,1,30,70,,
5124,1,龙蛇草,5018,1,sys_c8_16,30,0,0,0,24,1,1,1,1,30,70,,
5125,1,化血草,5019,1,sys_c8_17,30,0,0,0,24,1,1,1,1,30,70,,
5126,1,黑铁矿,5001,1,sys_k8_01,30,0,0,0,24,1,1,1,1,30,70,,
5127,1,黑铁矿,5001,1,sys_k8_02,30,0,0,0,24,1,1,1,1,30,70,,
5128,1,黑铁矿,5001,1,sys_k8_03,30,0,0,0,24,1,1,1,1,30,70,,
5129,1,黑铁矿,5001,1,sys_k8_04,30,0,0,0,24,1,1,1,1,30,70,,
5130,1,黄铜矿,5002,1,sys_k8_05,30,0,0,0,24,1,1,1,1,30,70,,
5131,1,白金矿,5004,1,sys_k8_06,60,0,0,0,24,1,1,1,1,30,70,,
5132,1,黄铜矿,5002,1,sys_k8_07,30,0,0,0,24,1,1,1,1,30,70,,
5133,1,黄铜矿,5002,1,sys_k8_08,30,0,0,0,24,1,1,1,1,30,70,,
5134,1,白银矿,5003,1,sys_k8_09,30,0,0,0,24,1,1,1,1,30,70,,
5135,1,白银矿,5003,1,sys_k8_10,30,0,0,0,24,1,1,1,1,30,70,,
5136,1,黄铜矿,5002,1,sys_k8_11,30,0,0,0,24,1,1,1,1,30,70,,
5137,1,白金矿,5004,1,sys_k8_12,60,0,0,0,24,1,1,1,1,30,70,,
5138,1,白银矿,5003,1,sys_k8_13,30,0,0,0,24,1,1,1,1,30,70,,
5139,1,白金矿,5004,1,sys_k8_14,60,0,0,0,24,1,1,1,1,30,70,,
5140,1,白金矿,5004,1,sys_k8_15,30,0,0,0,24,1,1,1,1,30,70,,
5141,1,白金矿,5004,1,sys_k8_16,30,0,0,0,24,1,1,1,1,30,70,,
5142,1,黄铜矿,5002,1,sys_k8_17,30,0,0,0,24,1,1,1,1,30,70,,
5143,1,龙蛇草,5018,1,sys_c9_01,30,0,0,0,24,1,1,1,1,30,70,,
5144,1,龙蛇草,5018,1,sys_c9_02,30,0,0,0,24,1,1,1,1,30,70,,
5145,1,龙蛇草,5018,1,sys_c9_03,30,0,0,0,24,1,1,1,1,30,70,,
5146,1,龙蛇草,5018,1,sys_c9_04,30,0,0,0,24,1,1,1,1,30,70,,
5147,1,龙蛇草,5018,1,sys_c9_05,30,0,0,0,24,1,1,1,1,30,70,,
5148,1,龙蛇草,5018,1,sys_c9_06,30,0,0,0,24,1,1,1,1,30,70,,
5149,1,龙蛇草,5018,1,sys_c9_07,30,0,0,0,24,1,1,1,1,30,70,,
5150,1,龙蛇草,5018,1,sys_c9_08,30,0,0,0,24,1,1,1,1,30,70,,
5151,1,龙蛇草,5018,1,sys_c9_09,30,0,0,0,24,1,1,1,1,30,70,,
5152,1,龙蛇草,5018,1,sys_c9_10,30,0,0,0,24,1,1,1,1,30,70,,
5153,1,白银矿,5003,1,sys_k9_01,30,0,0,0,24,1,1,1,1,30,70,,
5154,1,白银矿,5003,1,sys_k9_02,30,0,0,0,24,1,1,1,1,30,70,,
5155,1,白银矿,5003,1,sys_k9_03,30,0,0,0,24,1,1,1,1,30,70,,
5156,1,白银矿,5003,1,sys_k9_04,30,0,0,0,24,1,1,1,1,30,70,,
5157,1,白银矿,5003,1,sys_k9_05,30,0,0,0,24,1,1,1,1,30,70,,
5158,1,白银矿,5003,1,sys_k9_06,30,0,0,0,24,1,1,1,1,30,70,,
5159,1,白银矿,5003,1,sys_k9_07,30,0,0,0,24,1,1,1,1,30,70,,
5160,1,白银矿,5003,1,sys_k9_08,30,0,0,0,24,1,1,1,1,30,70,,
5161,1,白银矿,5003,1,sys_k9_09,30,0,0,0,24,1,1,1,1,30,70,,
5162,1,白银矿,5003,1,sys_k9_10,30,0,0,0,24,1,1,1,1,30,70,,
5163,1,化血草,5019,1,sys_c10_01,60,0,0,0,24,1,1,1,1,30,70,,
5164,1,化血草,5019,1,sys_c10_02,60,0,0,0,24,1,1,1,1,30,70,,
5165,1,化血草,5019,1,sys_c10_03,60,0,0,0,24,1,1,1,1,30,70,,
5166,1,化血草,5019,1,sys_c10_04,60,0,0,0,24,1,1,1,1,30,70,,
5167,1,化血草,5019,1,sys_c10_05,60,0,0,0,24,1,1,1,1,30,70,,
5168,1,化血草,5019,1,sys_c10_06,60,0,0,0,24,1,1,1,1,30,70,,
5169,1,化血草,5019,1,sys_c10_07,60,0,0,0,24,1,1,1,1,30,70,,
5170,1,化血草,5019,1,sys_c10_08,60,0,0,0,24,1,1,1,1,30,70,,
5171,1,化血草,5019,1,sys_c10_09,60,0,0,0,24,1,1,1,1,30,70,,
5172,1,化血草,5019,1,sys_c10_10,60,0,0,0,24,1,1,1,1,30,70,,
5173,1,白金矿,5004,1,sys_k10_01,60,0,0,0,24,1,1,1,1,30,70,,
5174,1,白金矿,5004,1,sys_k10_02,60,0,0,0,24,1,1,1,1,30,70,,
5175,1,白金矿,5004,1,sys_k10_03,60,0,0,0,24,1,1,1,1,30,70,,
5176,1,白金矿,5004,1,sys_k10_04,60,0,0,0,24,1,1,1,1,30,70,,
5177,1,白金矿,5004,1,sys_k10_05,60,0,0,0,24,1,1,1,1,30,70,,
5178,1,白金矿,5004,1,sys_k10_06,60,0,0,0,24,1,1,1,1,30,70,,
5179,1,白金矿,5004,1,sys_k10_07,60,0,0,0,24,1,1,1,1,30,70,,
5180,1,白金矿,5004,1,sys_k10_08,60,0,0,0,24,1,1,1,1,30,70,,
5181,1,白金矿,5004,1,sys_k10_09,60,0,0,0,24,1,1,1,1,30,70,,
5182,1,白金矿,5004,1,sys_k10_10,60,0,0,0,24,1,1,1,1,30,70,,
5183,1,化血草,5019,1,sys_c11_01,60,0,0,0,24,1,1,1,1,30,70,,
5184,1,化血草,5019,1,sys_c11_02,60,0,0,0,24,1,1,1,1,30,70,,
5185,1,化血草,5019,1,sys_c11_03,60,0,0,0,24,1,1,1,1,30,70,,
5186,1,化血草,5019,1,sys_c11_04,60,0,0,0,24,1,1,1,1,30,70,,
5187,1,化血草,5019,1,sys_c11_05,60,0,0,0,24,1,1,1,1,30,70,,
5188,1,化血草,5019,1,sys_c11_06,60,0,0,0,24,1,1,1,1,30,70,,
5189,1,化血草,5019,1,sys_c11_07,60,0,0,0,24,1,1,1,1,30,70,,
5190,1,化血草,5019,1,sys_c11_08,60,0,0,0,24,1,1,1,1,30,70,,
5191,1,化血草,5019,1,sys_c11_09,60,0,0,0,24,1,1,1,1,30,70,,
5192,1,化血草,5019,1,sys_c11_10,60,0,0,0,24,1,1,1,1,30,70,,
5193,1,白金矿,5004,1,sys_k11_01,60,0,0,0,24,1,1,1,1,30,70,,
5194,1,白金矿,5004,1,sys_k11_02,60,0,0,0,24,1,1,1,1,30,70,,
5195,1,白金矿,5004,1,sys_k11_03,60,0,0,0,24,1,1,1,1,30,70,,
5196,1,白金矿,5004,1,sys_k11_04,60,0,0,0,24,1,1,1,1,30,70,,
5197,1,白金矿,5004,1,sys_k11_05,60,0,0,0,24,1,1,1,1,30,70,,
5198,1,白金矿,5004,1,sys_k11_06,60,0,0,0,24,1,1,1,1,30,70,,
5199,1,白金矿,5004,1,sys_k11_07,60,0,0,0,24,1,1,1,1,30,70,,
5200,1,白金矿,5004,1,sys_k11_08,60,0,0,0,24,1,1,1,1,30,70,,
5201,1,白金矿,5004,1,sys_k11_09,60,0,0,0,24,1,1,1,1,30,70,,
5202,1,白金矿,5004,1,sys_k11_10,60,0,0,0,24,1,1,1,1,30,70,,
,,,,,,,,,,,,,,,,,,
8001,1,地穴魔蛛,8001,1,sys_d1_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8002,1,鬼魅,8002,1,sys_d2_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8003,1,九尾妖狐,8003,1,sys_d3_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8004,1,腾云飞廉,8004,1,sys_d5_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8005,1,撼地山臊,8005,1,sys_d6_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8006,1,毒丝蛛王,8006,1,sys_zyt1_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8007,1,风暴山臊,8007,1,sys_zyt2_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8008,1,碧浪迎风鲛,8008,1,sys_zyt3_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8009,1,月云兔精拳圣,8009,1,sys_zyt4_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8010,1,紫极怒兽,8010,1,sys_zyt5_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
,,,,,,,,,,,,,,,,,,
8501,1,千年三叶草,5046,1,sys_d1_1,180,0,0,0,24,1,1,1,1,30,70,,
8502,1,千年醉梦草,5047,1,sys_d2_1,210,0,0,0,24,1,1,1,1,30,70,,
8503,1,千年龙蛇草,5048,1,sys_d3_9,240,0,0,0,24,1,1,1,1,30,70,,
8503,1,千年化血草,5049,1,sys_d5_4,240,0,0,0,24,1,1,1,1,30,70,,
8503,1,千年断肠草,5050,1,sys_d6_4,240,0,0,0,24,1,1,1,1,30,70,,
,,,,,,,,,,,,,,,,,,
8601,1,赤铁矿,5031,1,sys_d1_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8602,1,紫铜矿,5032,1,sys_d2_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8603,1,辉银矿,5033,1,sys_d3_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8604,1,紫金矿,5034,1,sys_d5_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8605,1,璞玉矿,5035,1,sys_d6_boss1,3600,0,0,0,24,1,1,1,1,30,70,,
8606,1,璞玉矿,5035,1,sys_zytk1_08,3600,0,0,0,24,1,1,1,1,30,70,,
8607,1,璞玉矿,5035,1,sys_zytk2_08,3600,0,0,0,24,1,1,1,1,30,70,,
8608,1,玄武矿,5036,1,sys_zytk3_08,3600,0,0,0,24,1,1,1,1,30,70,,
8609,1,玄武矿,5036,1,sys_zytk4_08,3600,0,0,0,24,1,1,1,1,30,70,,
8610,1,朱雀矿,5037,1,sys_zytk5_07,3600,0,0,0,24,1,1,1,1,30,70,,
,,,,,,,,,,,,,,,,,,
8801,1,黑铁矿,5001,1,sys_d1_1,30,0,0,0,24,1,1,1,1,30,70,,
8802,1,三叶草,5016,1,sys_d1_2,30,0,0,0,24,1,1,1,1,30,70,,
8803,1,黄铜矿,5002,1,sys_d2_1,30,0,0,0,24,1,1,1,1,30,70,,
8804,1,黄铜矿,5002,1,sys_d2_7,30,0,0,0,24,1,1,1,1,30,70,,
8805,1,醉梦草,5017,1,sys_d2_4,30,0,0,0,24,1,1,1,1,30,70,,
8806,1,醉梦草,5017,1,sys_d2_6,30,0,0,0,24,1,1,1,1,30,70,,
8807,1,白银矿,5003,1,sys_d3_5,60,0,0,0,24,1,1,1,1,30,70,,
8808,1,白银矿,5003,1,sys_d3_7,60,0,0,0,24,1,1,1,1,30,70,,
8809,1,龙蛇草,5018,1,sys_d3_2,60,0,0,0,24,1,1,1,1,30,70,,
8810,1,龙蛇草,5018,1,sys_d3_6,60,0,0,0,24,1,1,1,1,30,70,,
8809,1,白金矿,5004,1,sys_d5_4,60,0,0,0,24,1,1,1,1,30,70,,
8810,1,白金矿,5004,1,sys_d6_4,60,0,0,0,24,1,1,1,1,30,70,,
8809,1,化血草,5019,1,sys_d5_2,60,0,0,0,24,1,1,1,1,30,70,,
8810,1,化血草,5019,1,sys_d6_2,60,0,0,0,24,1,1,1,1,30,70,,
8811,1,翠玉矿,5005,1,sys_zytk1_01,60,0,0,0,24,1,1,1,1,30,70,,
8812,1,翠玉矿,5005,1,sys_zytk1_02,60,0,0,0,24,1,1,1,1,30,70,,
8813,1,翠玉矿,5005,1,sys_zytk1_03,60,0,0,0,24,1,1,1,1,30,70,,
8814,1,翠玉矿,5005,1,sys_zytk1_04,60,0,0,0,24,1,1,1,1,30,70,,
8815,1,翠玉矿,5005,1,sys_zytk1_05,60,0,0,0,24,1,1,1,1,30,70,,
8816,1,翠玉矿,5005,1,sys_zytk1_06,60,0,0,0,24,1,1,1,1,30,70,,
8817,1,翠玉矿,5005,1,sys_zytk1_07,60,0,0,0,24,1,1,1,1,30,70,,
8818,1,翠玉矿,5005,1,sys_zytk2_01,60,0,0,0,24,1,1,1,1,30,70,,
8819,1,翠玉矿,5005,1,sys_zytk2_02,60,0,0,0,24,1,1,1,1,30,70,,
8820,1,翠玉矿,5005,1,sys_zytk2_03,60,0,0,0,24,1,1,1,1,30,70,,
8821,1,翠玉矿,5005,1,sys_zytk2_04,60,0,0,0,24,1,1,1,1,30,70,,
8822,1,翠玉矿,5005,1,sys_zytk2_05,60,0,0,0,24,1,1,1,1,30,70,,
8823,1,翠玉矿,5005,1,sys_zytk2_06,60,0,0,0,24,1,1,1,1,30,70,,
8824,1,翠玉矿,5005,1,sys_zytk2_07,60,0,0,0,24,1,1,1,1,30,70,,
8825,1,玄龟矿,5006,1,sys_zytk3_01,60,0,0,0,24,1,1,1,1,30,70,,
8826,1,玄龟矿,5006,1,sys_zytk3_02,60,0,0,0,24,1,1,1,1,30,70,,
8827,1,玄龟矿,5006,1,sys_zytk3_03,60,0,0,0,24,1,1,1,1,30,70,,
8828,1,玄龟矿,5006,1,sys_zytk3_04,60,0,0,0,24,1,1,1,1,30,70,,
8829,1,玄龟矿,5006,1,sys_zytk3_05,60,0,0,0,24,1,1,1,1,30,70,,
8830,1,玄龟矿,5006,1,sys_zytk3_06,60,0,0,0,24,1,1,1,1,30,70,,
8831,1,玄龟矿,5006,1,sys_zytk3_07,60,0,0,0,24,1,1,1,1,30,70,,
8832,1,玄龟矿,5006,1,sys_zytk4_01,60,0,0,0,24,1,1,1,1,30,70,,
8833,1,玄龟矿,5006,1,sys_zytk4_02,60,0,0,0,24,1,1,1,1,30,70,,
8834,1,玄龟矿,5006,1,sys_zytk4_03,60,0,0,0,24,1,1,1,1,30,70,,
8835,1,玄龟矿,5006,1,sys_zytk4_04,60,0,0,0,24,1,1,1,1,30,70,,
8836,1,玄龟矿,5006,1,sys_zytk4_05,60,0,0,0,24,1,1,1,1,30,70,,
8837,1,玄龟矿,5006,1,sys_zytk4_06,60,0,0,0,24,1,1,1,1,30,70,,
8838,1,玄龟矿,5006,1,sys_zytk4_07,60,0,0,0,24,1,1,1,1,30,70,,
8839,1,玄雀矿,5007,1,sys_zytk5_01,60,0,0,0,24,1,1,1,1,30,70,,
8840,1,玄雀矿,5007,1,sys_zytk5_02,60,0,0,0,24,1,1,1,1,30,70,,
8841,1,玄雀矿,5007,1,sys_zytk5_03,60,0,0,0,24,1,1,1,1,30,70,,
8842,1,玄雀矿,5007,1,sys_zytk5_04,60,0,0,0,24,1,1,1,1,30,70,,
8843,1,玄雀矿,5007,1,sys_zytk5_05,60,0,0,0,24,1,1,1,1,30,70,,
8844,1,玄雀矿,5007,1,sys_zytk5_06,60,0,0,0,24,1,1,1,1,30,70,,
,,,,,,,,,,,,,,,,,,
8701,1,利刃蛛,7001,1,sys_d1_1,60,0,0,0,24,1,1,1,1,30,70,,
8702,1,青面蛛,7002,1,sys_d1_1,60,0,0,0,24,1,1,1,1,30,70,,
8703,1,利刃蛛,7001,1,sys_d1_2,60,0,0,0,24,1,1,1,1,30,70,,
8704,1,青面蛛,7002,1,sys_d1_2,60,0,0,0,24,1,1,1,1,30,70,,
8705,1,利刃蛛,7001,1,sys_d1_3,60,0,0,0,24,1,1,1,1,30,70,,
8706,1,青面蛛,7002,1,sys_d1_3,60,0,0,0,24,1,1,1,1,30,70,,
8707,1,利刃蛛,7001,1,sys_d1_4,60,0,0,0,24,1,1,1,1,30,70,,
8708,1,青面蛛,7002,1,sys_d1_4,60,0,0,0,24,1,1,1,1,30,70,,
8709,1,利刃蛛,7001,1,sys_d1_5,60,0,0,0,24,1,1,1,1,30,70,,
8710,1,青面蛛,7002,1,sys_d1_5,60,0,0,0,24,1,1,1,1,30,70,,
8711,1,阿修罗教男仆,7003,2,sys_d2_1,60,0,0,0,24,1,1,1,1,30,70,,
8712,1,阿修罗教女仆,7004,2,sys_d2_1,60,0,0,0,24,1,1,1,1,30,70,,
8713,1,阿修罗教男仆,7003,1,sys_d2_2,60,0,0,0,24,1,1,1,1,30,70,,
8714,1,阿修罗教女仆,7004,1,sys_d2_2,60,0,0,0,24,1,1,1,1,30,70,,
8715,1,阿修罗教男仆,7003,1,sys_d2_3,60,0,0,0,24,1,1,1,1,30,70,,
8716,1,阿修罗教女仆,7004,1,sys_d2_3,60,0,0,0,24,1,1,1,1,30,70,,
8717,1,阿修罗教男仆,7003,2,sys_d2_4,60,0,0,0,24,1,1,1,1,30,70,,
8718,1,阿修罗教女仆,7004,2,sys_d2_4,60,0,0,0,24,1,1,1,1,30,70,,
8719,1,阿修罗教男仆,7003,2,sys_d2_5,60,0,0,0,24,1,1,1,1,30,70,,
8720,1,阿修罗教女仆,7004,2,sys_d2_5,60,0,0,0,24,1,1,1,1,30,70,,
8721,1,阿修罗教男仆,7003,2,sys_d2_6,60,0,0,0,24,1,1,1,1,30,70,,
8722,1,阿修罗教女仆,7004,2,sys_d2_6,60,0,0,0,24,1,1,1,1,30,70,,
8723,1,阿修罗教男仆,7003,2,sys_d2_7,60,0,0,0,24,1,1,1,1,30,70,,
8724,1,阿修罗教女仆,7004,1,sys_d2_7,60,0,0,0,24,1,1,1,1,30,70,,
8725,1,阿修罗教男仆,7003,1,sys_d2_8,60,0,0,0,24,1,1,1,1,30,70,,
8726,1,阿修罗教女仆,7004,1,sys_d2_8,60,0,0,0,24,1,1,1,1,30,70,,
8727,1,五尾,7005,3,sys_d3_1,300,0,0,0,24,1,1,1,1,30,70,,
8728,1,三尾,7006,3,sys_d3_1,60,0,0,0,24,1,1,1,1,30,70,,
8729,1,冰石巨人,7007,1,sys_d3_2,60,0,0,0,24,1,1,1,1,30,70,,
8730,1,冰石巨人,7007,1,sys_d3_3,60,0,0,0,24,1,1,1,1,30,70,,
8731,1,三尾,7006,2,sys_d3_4,60,0,0,0,24,1,1,1,1,30,70,,
8732,1,冰石巨人,7007,1,sys_d3_4,60,0,0,0,24,1,1,1,1,30,70,,
8733,1,三尾,7006,4,sys_d3_5,60,0,0,0,24,1,1,1,1,30,70,,
8734,1,冰石巨人,7007,1,sys_d3_5,60,0,0,0,24,1,1,1,1,30,70,,
8735,1,三尾,7006,3,sys_d3_6,60,0,0,0,24,1,1,1,1,30,70,,
8736,1,冰石巨人,7007,2,sys_d3_6,60,0,0,0,24,1,1,1,1,30,70,,
8737,1,三尾,7006,3,sys_d3_7,60,0,0,0,24,1,1,1,1,30,70,,
8738,1,冰石巨人,7007,1,sys_d3_7,60,0,0,0,24,1,1,1,1,30,70,,
8739,1,三尾,7006,3,sys_d3_8,60,0,0,0,24,1,1,1,1,30,70,,
8740,1,冰石巨人,7007,1,sys_d3_8,60,0,0,0,24,1,1,1,1,30,70,,
8741,1,猎狐人,7008,3,sys_d3_11,300,0,0,0,24,1,1,1,1,30,70,,
8742,1,三尾,7006,1,sys_d3_12,60,0,0,0,24,1,1,1,1,30,70,,
8743,1,游离的精魂,7009,1,sys_d3_13,3600,0,0,0,24,1,1,1,1,30,70,,
8744,1,碧鳞飞廉,7010,1,sys_d5_1,60,0,0,0,24,1,1,1,1,30,70,,
8745,1,碧鳞飞廉,7010,1,sys_d5_2,60,0,0,0,24,1,1,1,1,30,70,,
8746,1,碧鳞飞廉,7010,0,sys_d5_3,60,0,0,0,24,1,1,1,1,30,70,,
8747,1,碧鳞飞廉,7010,1,sys_d5_4,60,0,0,0,24,1,1,1,1,30,70,,
8748,1,天雷飞廉,7011,1,sys_d5_1,60,0,0,0,24,1,1,1,1,30,70,,
8749,1,天雷飞廉,7011,0,sys_d5_2,60,0,0,0,24,1,1,1,1,30,70,,
8750,1,天雷飞廉,7011,1,sys_d5_3,60,0,0,0,24,1,1,1,1,30,70,,
8751,1,天雷飞廉,7011,1,sys_d5_4,60,0,0,0,24,1,1,1,1,30,70,,
8752,1,穴居山臊,7012,1,sys_d6_1,60,0,0,0,24,1,1,1,1,30,70,,
8753,1,穴居山臊,7012,1,sys_d6_2,60,0,0,0,24,1,1,1,1,30,70,,
8754,1,穴居山臊,7012,1,sys_d6_3,60,0,0,0,24,1,1,1,1,30,70,,
8755,1,穴居山臊,7012,1,sys_d6_4,60,0,0,0,24,1,1,1,1,30,70,,
8756,1,掘地山臊,7013,1,sys_d6_1,60,0,0,0,24,1,1,1,1,30,70,,
8757,1,掘地山臊,7013,1,sys_d6_2,60,0,0,0,24,1,1,1,1,30,70,,
8758,1,掘地山臊,7013,1,sys_d6_3,60,0,0,0,24,1,1,1,1,30,70,,
8759,1,掘地山臊,7013,0,sys_d6_4,60,0,0,0,24,1,1,1,1,30,70,,
8760,1,妖蜂,7014,1,sys_zyt1_1,20,0,0,0,24,1,1,1,1,30,70,,
8761,1,妖蜂,7014,1,sys_zyt1_2,20,0,0,0,24,1,1,1,1,30,70,,
8762,1,妖蜂,7014,1,sys_zyt1_3,20,0,0,0,24,1,1,1,1,30,70,,
8763,1,妖蜂,7014,1,sys_zyt1_4,20,0,0,0,24,1,1,1,1,30,70,,
8764,1,妖蜂,7014,1,sys_zyt1_5,20,0,0,0,24,1,1,1,1,30,70,,
8765,1,妖蜂,7014,1,sys_zyt1_6,20,0,0,0,24,1,1,1,1,30,70,,
8766,1,妖蜂,7014,2,sys_zyt1_7,20,0,0,0,24,1,1,1,1,30,70,,
8767,1,妖蜂,7014,2,sys_zyt1_8,20,0,0,0,24,1,1,1,1,30,70,,
8768,1,妖蜂,7014,1,sys_zyt1_9,20,0,0,0,24,1,1,1,1,30,70,,
8769,1,妖蜂,7014,1,sys_zyt1_10,20,0,0,0,24,1,1,1,1,30,70,,
8770,1,妖蜂,7014,1,sys_zyt1_11,20,0,0,0,24,1,1,1,1,30,70,,
8771,1,妖蜂,7014,3,sys_zyt1_12,20,0,0,0,24,1,1,1,1,30,70,,
8772,1,妖蜂,7014,2,sys_zyt1_13,20,0,0,0,24,1,1,1,1,30,70,,
8773,1,妖蜂,7014,1,sys_zyt1_14,20,0,0,0,24,1,1,1,1,30,70,,
8774,1,毒丝蛛妖,7016,1,sys_zyt1_15,20,0,0,0,24,1,1,1,1,30,70,,
8775,1,毒丝蛛妖,7016,1,sys_zyt1_16,20,0,0,0,24,1,1,1,1,30,70,,
8776,1,毒丝蛛妖,7016,2,sys_zyt1_17,20,0,0,0,24,1,1,1,1,30,70,,
8777,1,毒丝蛛妖,7016,1,sys_zyt1_18,20,0,0,0,24,1,1,1,1,30,70,,
8778,1,毒丝蛛妖,7016,1,sys_zyt1_19,20,0,0,0,24,1,1,1,1,30,70,,
8779,1,毒丝蛛妖,7016,2,sys_zyt1_20,20,0,0,0,24,1,1,1,1,30,70,,
8780,1,毒丝蛛妖,7016,2,sys_zyt1_21,20,0,0,0,24,1,1,1,1,30,70,,
8781,1,毒丝蛛妖,7016,1,sys_zyt1_22,20,0,0,0,24,1,1,1,1,30,70,,
8782,1,毒丝蛛妖,7016,2,sys_zyt1_23,20,0,0,0,24,1,1,1,1,30,70,,
8783,1,毒丝蛛妖,7016,1,sys_zyt1_24,20,0,0,0,24,1,1,1,1,30,70,,
8784,1,毒丝蛛妖,7016,2,sys_zyt1_25,20,0,0,0,24,1,1,1,1,30,70,,
8785,1,毒丝蛛妖,7016,2,sys_zyt1_26,20,0,0,0,24,1,1,1,1,30,70,,
8786,1,毒丝蛛妖,7016,1,sys_zyt1_27,20,0,0,0,24,1,1,1,1,30,70,,
8787,1,毒丝蛛妖,7016,1,sys_zyt1_28,20,0,0,0,24,1,1,1,1,30,70,,
8788,1,噬脑虫,7015,1,sys_zyt1_1,20,0,0,0,24,1,1,1,1,30,70,,
8789,1,噬脑虫,7015,1,sys_zyt1_2,20,0,0,0,24,1,1,1,1,30,70,,
8790,1,噬脑虫,7015,2,sys_zyt1_3,20,0,0,0,24,1,1,1,1,30,70,,
8791,1,噬脑虫,7015,1,sys_zyt1_4,20,0,0,0,24,1,1,1,1,30,70,,
8792,1,噬脑虫,7015,1,sys_zyt1_5,20,0,0,0,24,1,1,1,1,30,70,,
8793,1,噬脑虫,7015,2,sys_zyt1_6,20,0,0,0,24,1,1,1,1,30,70,,
8794,1,噬脑虫,7015,2,sys_zyt1_7,20,0,0,0,24,1,1,1,1,30,70,,
8795,1,噬脑虫,7015,2,sys_zyt1_8,20,0,0,0,24,1,1,1,1,30,70,,
8796,1,噬脑虫,7015,1,sys_zyt1_9,20,0,0,0,24,1,1,1,1,30,70,,
8797,1,噬脑虫,7015,2,sys_zyt1_10,20,0,0,0,24,1,1,1,1,30,70,,
8798,1,噬脑虫,7015,1,sys_zyt1_11,20,0,0,0,24,1,1,1,1,30,70,,
8799,1,噬脑虫,7015,2,sys_zyt1_12,20,0,0,0,24,1,1,1,1,30,70,,
8800,1,噬脑虫,7015,3,sys_zyt1_13,20,0,0,0,24,1,1,1,1,30,70,,
8801,1,噬脑虫,7015,1,sys_zyt1_14,20,0,0,0,24,1,1,1,1,30,70,,
8802,1,赤毒咒蝎,7017,1,sys_zyt1_15,20,0,0,0,24,1,1,1,1,30,70,,
8803,1,赤毒咒蝎,7017,1,sys_zyt1_16,20,0,0,0,24,1,1,1,1,30,70,,
8804,1,赤毒咒蝎,7017,2,sys_zyt1_17,20,0,0,0,24,1,1,1,1,30,70,,
